longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote
EconLit with Full Text,eoh,2226038,Sustainable Cast Iron Supply Chain Network Design: Robust Multi-objective Optimization with Scenario Reduction via Genetic Algorithm,"The cast iron industry plays a crucial role in global manufacturing, making the shift toward more sustainable and resilient supply chains increasingly important. This study presents a multi-objective optimization model for designing a sustainable cast iron supply chain network. The model incorporates circular economy principles and jointly addresses economic, environmental, and social objectives under uncertainty. Key considerations include minimizing costs, reducing energy consumption and emissions, creating jobs, and developing workforce skills. To manage uncertainty in demand, transportation, and raw material supply, the model combines robust stochastic programming with the augmented epsilon constraint algorithm. A genetic algorithm-based scenario reduction method is applied to reduce computational complexity. A real-world case study illustrates that improving return and recycling rates leads to lower overall costs and environmental impact. While higher return rates slightly increase operational costs, they significantly cut raw material expenses, resulting in net savings. The results also indicate that applying higher penalty coefficients enhances the model's robustness but raises total costs, underscoring the need to balance trade-offs. Moreover, increased adoption of internet of things technologies support job creation but requires additional investment in training programs. Overall, the proposed framework offers valuable insights for companies aiming to improve the sustainability, resilience, and efficiency of their operations. By integrating circular economy strategies with robust decision-making tools, this research contributes a practical approach to strengthening the long-term sustainability and competitiveness of the cast iron industry under uncertainty.",20251101,"Fathollahzadeh, Kasra ; Saeedi, Mehran ; Ghasempour Anaraki, Matin ; Rabiee, Meysam",Journal Article,Journal Article,November 2025,true,International Journal of Production Economics,Optimization Techniques; Programming Models; Dynamic Analysis ; Labor Demand ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Transactional Relationships; Contracts and Reputation; Networks ; Metals and Metal Products; Cement; Glass; Ceramics ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0925-5273,,,,,eng,,,,,289,,10.1016/j.ijpe.2025.109730,,,,https://research.ebsco.com/plink/20d7a610-5dcf-3e62-b5be-f259662de460,,,,
EconLit with Full Text,eoh,2022076,The Impact of Environmental Policy on Wage Inequality,"Consider a small open Harris and Todaro's model. This paper analyzes the impact of the policy of environmental protection on skilled-unskilled wage inequality. We find that, in the economy with urban unemployment, if the elasticity of substitution between unskilled labor and pollution in the urban low-skill sector is small (large) enough then a rise in the pollution tax will expand (narrow down) skilled-unskilled wage inequality. In addition, we prove that, in the economy with full employment, a rise in the pollution tax will raise the skilled-unskilled wage inequality, if the elasticity of substitution between unskilled labor and pollution is larger than that between capital and pollution in the urban low-skill sector.",20221201,"Kuo, Kuo-Hsing ; Wu, Shang-Fen ; Lee, Cheng-Te",Journal Article,Journal Article,December 2022,true,International Journal of Economic Theory,"Equity, Justice, Inequality, and Other Normative Criteria and Measurement ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Wage Level and Structure; Wage Differentials ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environmental Economics: Government Policy ; Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics",JOUR,,,1742-7355 ; 1742-7363,,,,,eng,Wiley-Blackwell,485,472,14,18,4,,,,,https://research.ebsco.com/plink/4b103927-91e7-35c9-b580-153c4972da6e,,,,
EconLit with Full Text,eoh,2019157,"Physical Capital, Human Capital, and the Health Effects of Pollution in an OLG Model","In a standard overlapping generations model, we show how the health effects of pollution impact the balanced-growth path (BGP) and the transition dynamics of the economy. The key driver is the differential between physical and human capital accumulation. The differential occurs because pollution alters the incentives to save and to invest in education via reductions in longevity and alters the effectiveness of education expenditures via impaired cognitive learning. Two predictions of the model are noteworthy. The first prediction is the existence of two stable BGPs with a separating saddle path. One BGP is desirable featuring high economic growth and low pollution, whereas the other should be avoided because it is associated with low economic growth and high pollution. The second prediction is that economic and environmental cycles may emerge, implying inequality between generations. These theoretical results are supported by empirical evidence and imply a role for government to steer the economy toward the desirable BGP and eliminate the cycles.",20220901,"Wei, Sichao ; Aadland, David",Journal Article,Journal Article,September 2022,true,Macroeconomic Dynamics,General Aggregative Models: Neoclassical ; Investment; Capital; Intangible Capital; Capacity ; Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Health Behavior ; Returns to Education ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,1365-1005 ; 1469-8056,,,,,eng,Cambridge University Press,1563,1522,42,26,6,,,,,https://research.ebsco.com/plink/d00e9b9b-a8eb-3800-a7e1-6fb09abe6558,,,,
EconLit with Full Text,eoh,2025470,"Physical Capital, Human Capital, and the Health Effects of Pollution in an OLG Model","In a standard overlapping generations model, we show how the health effects of pollution impact the balanced-growth path (BGP) and the transition dynamics of the economy. The key driver is the differential between physical and human capital accumulation. The differential occurs because pollution alters the incentives to save and to invest in education via reductions in longevity and alters the effectiveness of education expenditures via impaired cognitive learning. Two predictions of the model are noteworthy. The first prediction is the existence of two stable BGPs with a separating saddle path. One BGP is desirable featuring high economic growth and low pollution, whereas the other should be avoided because it is associated with low economic growth and high pollution. The second prediction is that economic and environmental cycles may emerge, implying inequality between generations. These theoretical results are supported by empirical evidence and imply a role for government to steer the economy toward the desirable BGP and eliminate the cycles.",20220901,"Wei, Sichao ; Aadland, David",Journal Article,Journal Article,September 2022,true,Macroeconomic Dynamics,General Aggregative Models: Neoclassical ; Investment; Capital; Intangible Capital; Capacity ; Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Health Behavior ; Returns to Education ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,1365-1005 ; 1469-8056,,,,,eng,Cambridge University Press,1563,1522,42,26,6,,,,,https://research.ebsco.com/plink/4994b669-5adf-3c7c-845c-0f23e3891f4e,,,,
EconLit with Full Text,eoh,2100096,How Does Medical Insurance Contribution Affect Corporate Value? Evidence from China,"Using medical insurance (MI) to shift employees' health risks outside is an important risk management tool for modern firms. Existing studies usually treat firms' contributions to employees' MI only as a labor cost. However, contributing to MI also has indirect benefits, such as improved labor productivity and R&D innovation, which consequently increase corporate value. This paper studies the impact of firms' MI contributions for employees on corporate value, using social insurance collection system reform in China as a natural experiment. Results show that, first, the reform increases firms' contributions to employees' MI funds. Second, the increase has a positive impact on firms' market-to-book ratio. These effects can be explained by enhanced labor productivity, firm efficiency, and innovation. Heterogeneity analysis suggests that the effects are more pronounced for firms in high R&D industries, areas with high pollution, or areas with better medical and labor supplies.",20240301,"Li, Xuchao ; Lu, Jiankun ; Wang, Jian ; Wang, Jiyuan",Journal Article,Journal Article,March 2024,true,Journal of Risk & Insurance,"Firm Behavior: Empirical Analysis ; Insurance; Insurance Companies; Actuarial Studies ; Financing Policy; Financial Risk and Risk Management; Capital and Ownership Structure; Value of Firms; Goodwill ; Health Insurance, Public and Private ; Nonwage Labor Costs and Benefits; Retirement Plans; Private Pensions ; Socialist Enterprises and Their Transitions ; Socialist Institutions and Their Transitions: Consumer Economics; Health; Education and Training: Welfare, Income, Wealth, and Poverty",JOUR,,,0022-4367 ; 1539-6975,,,,,eng,Wiley-Blackwell,92,57,36,91,1,,,,,https://research.ebsco.com/plink/b17fef6f-1b13-36c1-a36e-7e6aa7d580a2,,,,
EconLit with Full Text,eoh,1738521,"Air Quality and Error Quantity: Pollution and Performance in a High-Skilled, Quality-Focused Occupation","We provide the first evidence that short-term exposure to air pollution affects the work performance of a group of highly skilled, quality-focused employees. We repeatedly observe the decision making of individual professional baseball umpires, quasi-randomly assigned to varying air quality across time and space. Unique characteristics of this setting combined with high-frequency data disentangle effects of multiple pollutants and identify previously underexplored acute effects. We find that a 1 ppm increase in 3-hour CO causes an 11.5% increase in the propensity of umpires to make incorrect calls and a 10 mug/m^{3} increase in 12-hour PM2.5 causes a 2.6% increase. We control carefully for a variety of potential confounders, and results are supported by robustness and falsification checks. Our estimates imply that a 3% reduction in productive output is associated with a change in CO concentrations equivalent to moving from the 25th to the 95th percentile of the CO distribution in many of the largest US cities.",20181001,"Archsmith, James ; Heyes, Anthony ; Saberian, Soodeh",Journal Article,Journal Article,October 2018,true,Journal of the Association of Environmental and Resource Economists,Human Capital; Skills; Occupational Choice; Labor Productivity ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,2333-5955 ; 2333-5963,,,,,eng,University of Chicago Press,863,827,37,5,4,,,,,https://research.ebsco.com/plink/f4758ab8-1350-3105-979f-7f672228518b,,,,
EconLit with Full Text,eoh,2146539,Macroeconomic Indicators and CO2 Emissions in the EU Region,"The anthropogenic emissions of carbon dioxide into the atmosphere are one of the problems facing mankind on a global scale. Therefore, the governments of many countries are making efforts to reduce CO2 emissions through regulatory measures. Environmental pollution from CO2 emissions is not only an environmental problem, but also an economic one. Therefore, the authors focus on conducting a multi-econometric study of the impact of macroeconomic factors (gross domestic product, exports, imports, inflation, and unemployment) on CO2 emissions in the EU region. Systematization, empirical comparative analysis, and econometric modeling (determining the relationships between indicators) were the research methods applied in our research. The results, which were carried out based on statistical data for the period 1970-2020 in the EU, confirmed the existence of dependence of carbon dioxide emissions on macroeconomic indicators such as gross domestic product, exports, imports, inflation, and unemployment. To know whether to reduce or maintain allowable CO2 emissions, governments can use multivariate regression models to optimize, monitor, and forecast their macroeconomic indicators.",20220801,"Shpak, Nestor ; Ohinok, Solomiya ; Kulyniak, Ihor ; Sroka, Wlodzimierz ; Androniceanu, Armenia",Journal Article,Journal Article,August 2022,true,Amfiteatru Economic,Macroeconomics: Production ; Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Price Level; Inflation; Deflation ; Empirical Studies of Trade ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Climate; Natural Disasters and Their Management; Global Warming ; Environmental Economics: Government Policy,JOUR,,,1582-9146 ; 2247-9104,,,,,eng,Academia de Studii Economice,830,817,14,24,61,,,,,https://research.ebsco.com/plink/403ded00-614f-3ca1-8222-8298e0a33570,,,,
EconLit with Full Text,eoh,1949725,Management and Shocks to Worker Productivity,"We study how managers mitigate the negative impacts of environmental shocks. Pairing productivity data from a garment firm with granular measures of air pollution, we show that productivity suffers as a result of pollution shocks but that managers respond by reallocating particularly sensitive workers to improve worker-to-task matches, thus mitigating team productivity losses. Responses are smaller for more inattentive managers; these same managers are also least able to mitigate productivity declines. These patterns are confirmed by leveraging variation in opportunities for reallocation and comparing how close managers of differing attentiveness can get to the simulated production frontier by reallocating workers.",20220101,"Adhvaryu, Achyuta ; Kala, Namrata ; Nyshadham, Anant",Journal Article,Journal Article,January 2022,true,Journal of Political Economy,"Firm Behavior: Empirical Analysis ; Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Other Consumer Nondurables: Clothing, Textiles, Shoes, and Leather Goods; Household Goods; Sports Equipment ; Personnel Economics: Labor Management ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,0022-3808 ; 1537-534X,,,,,eng,University of Chicago Press,47,1,47,130,1,,,,,https://research.ebsco.com/plink/f2a57310-7d0b-3572-b597-87a0e8388cee,,,,
EconLit with Full Text,eoh,2198912,Air Quality and Conferences Engagement,"There is limited evidence on the non-health impacts of air pollution, including productivity in the workplace and behavior. We examine the effect of air pollution on participation, collaboration, and feedback provision in a workplace setting. Our experiment randomly assigns air purifiers to rooms at three large academic conferences to investigate the causal impact of air pollution on participants' engagement behavior. We construct a participant engagement index based on 12 presentation-level behavioral outcomes directly measured by conference observers through an online form and weigh each behavioral outcome using weights elicited from an expert survey. Conference rooms treated with air purifiers exhibit 48% less PM2.5 concentration compared to control rooms. However, we do not find a statistically significant change in engagement. Communication in the workplace might not be a large driver of the empirical relationship between air quality and productivity, albeit more research is needed across workplaces and measures of communication.",20250101,"Gazze, Ludovica ; Gupta, Tanu ; Huang, Allen (Weiyi) ; Londono, Valentina ; Saavedra, Santiago ; Toma, Mattie",Working Paper,Working Paper,2025,,Air Quality and Conferences Engagement,Human Capital; Skills; Occupational Choice; Labor Productivity ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,GEN,,,,,,,,eng,"University of Warwick, Department of Economics, The Warwick Economics Research Paper Series (TWERPS)",,,,,,,,,,https://research.ebsco.com/plink/47652428-bc6c-3ffa-8a1c-466c5110508f,,,,
EconLit with Full Text,eoh,2117078,Immediate Impacts of Air Pollution on the Performance of Football Players,"Understanding the immediate impacts of air pollution is crucial, especially as non-health outcomes like player productivity are covert. This paper focuses on investigating the causal relationship between air pollution and player productivity, which is theoretically established by the health consequences of air pollution and the Grossman health production function. The dataset used comprises over 20,000 observations from 1,440 matches in the Chinese Football Association Super League from 2014 to 2019. The IV estimation results show that a 1% increase in air pollution results in a reduction of 0.101% in the number of passes, which is five times larger than the OLS estimation. Heterogeneity results suggest that possessing an advantage (physical fitness, technical skills, or playing at home) contributes to mitigating the adverse effects of air pollution. This study underscores the critical role of clean air in enabling football players to achieve high productivity in the game.",20240801,"Li, Jianglong ; Sun, Shiquiang ; Ho, Mun Sing",Journal Article,Journal Article,August 2024,true,Journal of Sports Economics,Sports; Gambling; Restaurants; Recreation; Tourism ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Socialist and Transitional Economies: Factor and Product Markets; Industry Studies; Population ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Sports Economics: Industry Studies,JOUR,,,1527-0025 ; 1552-7794,,,,,eng,,776,753,24,25,6,,,,,https://research.ebsco.com/plink/bfdb304b-da5b-31fe-a881-fa634dbdddd0,,,,
EconLit with Full Text,eoh,1866688,Long Term Impact of Childhood Exposure to Pollution on Children's Test Scores,"Recent studies examined relationships between childhood exposure to pollution and long-term outcomes, such as schooling. The literature, however, has yet to address the underlying mechanism of these relationships. In this study, I estimated a production function of skill formation for children aged 3 to 15 years old and simultaneously accounted for their exposure to pollution using a structural model. I used the Letter-Word (LW) test scores from the Panel Study of Income Dynamics, as a measure of children's skills and ozone, as a measure of pollution. I found that a one standard deviation increase in ozone led to a 0.07 standard deviation reduction in the LW test scores on average. This negative effect varied with a child's age: the LW test score of 3 year olds dropped by 0.10 standard deviation in response to one standard deviation increase in pollution levels, whereas for the 14 year olds this effect was about half as much, 0.04 standard deviation. I also found that households exhibited compensatory behavior and mitigated the negative effect of pollution by investing more in their children. I demonstrated that reduction of pollution levels or income transfers to families could remediate the negative impact of childhood exposure to pollution on adult outcomes.",20201201,"Vahedi, Sajad",Journal Article,Journal Article,December 2020,true,Journal of Family & Economic Issues,Education and Inequality ; Fertility; Family Planning; Child Care; Children; Youth ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,1058-0476 ; 1573-3475,,,,,eng,Springer Nature,748,729,20,41,4,10.1007/s10834-020-09675-y,,,,https://research.ebsco.com/plink/f61a687b-7459-3c7c-9742-f43916b9790a,,,,
EconLit with Full Text,eoh,1907506,Is Air Pollution Detrimental to Regional Innovation? Evidence from Chinese Cities,"Could the negative effect of air pollution be a threat to regional innovation and stunt economic growth in the most polluted Chinese cities? Considering that the generation of innovation can greatly rely on skilled workers and their productivity, this paper examines the association between air quality and regional innovation. An instrumental variable for air quality--the central heating policy--is used to address potential endogeneity problems. The results suggest a growing negative and significant impact of air pollution on city-level innovation. A corresponding mechanism analysis rules out the possibility that self-selection of skilled workers has accounted for the negative impact of air pollution on innovation and consequently infers that the productivity effects may have explained the negative impact.",20201201,"Zhang, Min ; Chung, Seung-hun",Journal Article,Journal Article,December 2020,true,Growth & Change,"Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Urban, Rural, Regional, and Transportation Analysis; Housing; Infrastructure ; Innovation and Invention: Processes and Incentives ; Socialist Systems and Transitional Economies: Urban, Rural, and Regional Economics ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Other Spatial Production and Pricing Analysis",JOUR,,,0017-4815 ; 1468-2257,,,,,eng,Wiley-Blackwell,1689,1657,33,51,4,,,,,https://research.ebsco.com/plink/6c1fb764-bf87-313a-a727-c893c8fb4e26,,,,
EconLit with Full Text,eoh,2200808,Economia circular y actividades de reparacion y mantenimiento en Mexico: Especificidades y heterogeneidad de su estructura productiva y laboral. (Circular Economy and Repair and Maintenance Activities in Mexico: Specificities and Heterogeneity of Its Productive and Labor Structure. With English summary.),"Repair and maintenance activities are studied as a key sector for the transition to the circular economy, due to their economic and social importance and their role in prolonging the life of goods, reducing the consumption of new resources and waste generation. An empirical analysis of the repair and maintenance sector in Mexico is carried out, highlighting its structural specificities compared to the rest of the economic activities and also its own internal heterogeneity. The small size of the firms, the labour-intensive nature, the type of employment and the cost structure allow us to identify their social and environmental potential, but also the barriers and limitations compared to the sectors of production and sale of new goods. This analysis provides the basis for the further design of policies to boost their role in the transition to a circular economy.",20220401,"Vence, Xavier ; de J. Lopez, Sugey",Journal Article,Journal Article,January-April 2022,true,Nova Economia,"Labor Force and Employment, Size, and Structure ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,0103-6351,,,,,por,Universidade Federal de Minas Gerais,260,231,30,32,1,,,,,https://research.ebsco.com/plink/4e178a11-0ea8-349c-90cf-30338bc19e0b,,,,
EconLit with Full Text,eoh,2164612,The Impact of Wildfire Smoke Exposure on Excess Mortality and Later-Life Socioeconomic Outcomes: The Great Fire of 1910,"The Great Fire of 1910 in the northwestern United States burnt more than 1.2 million hectares in just two days and stands as one of the largest wildfires ever recorded. While it is known for having led to the introduction of a rigorous fire suppression regime that lasted for much of the twentieth century, it also generated a considerable amount of smoke far beyond the burnt areas that is likely to have impacted the health of those exposed. This paper examines the short- and long-term impact of this fire-sourced smoke pollution on children, combining historical data with smoke emission and dispersion modelling. The econometric results indicate a 119% increase in excess mortality during the week of the fire and a decrease of 4-14% in later-life socioeconomic status scores 20 and 30 years after the event. This research offers novel insights into wildfire smoke repercussions on health and long-run human capital formation in a setting where avoidance behaviour was minimal.",20250501,"Meier, Sarah ; Strobl, Eric ; Elliott, Robert J. R.",Journal Article,Journal Article,May 2025,true,Cliometrica,"Health Behavior ; Fertility; Family Planning; Child Care; Children; Youth ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: U.S.; Canada: Pre-1913 ; Economic History: Agriculture, Natural Resources, Environment, and Extractive Industries: U.S.; Canada: Pre-1913 ; Renewable Resources and Conservation: Forestry ; Valuation of Environmental Effects",JOUR,,,1863-2505 ; 1863-2513,,,,,eng,,342,279,64,19,2,10.1007/s11698-024-00297-0,,,,https://research.ebsco.com/plink/bc5ab60c-7d4b-34ca-86ed-5ac01c7c916d,,,,
EconLit with Full Text,eoh,1953352,Environmental Centralizing and Firm Productivity: Evidence from China's Vertical Environmental Reforms,"This article investigates the impact of vertical environmental reforms-a series of environmental centralizing reforms in China on total factor productivity (TFP) of Chinese manufacturing firms during 1998-2007, using manually collected data on the reforms. After the reforms, firms' TFP in polluting industries of the reformed districts/counties in a city decreased by 4.4%; however, the impact on state-owned enterprises is not significant. Mechanism analysis shows that the proportion of polluting industries in the economy and pollutant emissions decreased after the reforms, implying increased stringency of environmental regulation, while firm innovation has not significantly been affected.",20211101,"Han, Chao ; Sun, Xiaolin ; Tian, Xian-Liang",Journal Article,Journal Article,November 2021,true,Land Economics,"Firm Behavior: Empirical Analysis ; Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Industry Studies: Manufacturing: General ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Enterprises and Their Transitions ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,0023-7639 ; 1543-8325,,,,,eng,University of Wisconsin Press,744,723,22,97,4,,,,,https://research.ebsco.com/plink/206655b6-6487-3cf6-b662-fcee843c0a72,,,,
EconLit with Full Text,eoh,2198908,Heads Up: Does Air Pollution Cause workplace Accidents?,"Literature has shown that air pollution can have short- and long-term adverse effects on physiological and cognitive performance. In this study, we estimate the effect of increased pollution levels on the likelihood of accidents in construction sites, a significant factor related to productivity losses in the labor market. Using data from all construction sites and pollution monitoring stations in Israel, we find a strong and significant causal effect of nitrogen dioxide (NO2), one of the primary air pollutants, on construction site accidents. We find that a 10-ppb increase in NO2 levels increases the likelihood of an accident by as much as 25 percent. Importantly, our findings suggest that these effects are non-linear. While moderate pollution levels, according to EPA standards, compared to clean air levels, increase the likelihood of accidents by 138 percent, unhealthy levels increase it by 377 percent. We present a mechanism where the effect of pollution is exacerbated in conditions with high cognitive strain or reduced awareness. Finally, we perform a cost-benefit analysis, supported by a nonparametric estimation calculating the implied number of accidents due to NO2 exposure, and examining a potential welfare-improving policy to subsidize the closure of construction sites on highly polluted days.",20250101,"Lavy, Victor ; Rachkovski, Genia ; Yoresh, Omry",Working Paper,Working Paper,2025,,Heads Up: Does Air Pollution Cause workplace Accidents?,,GEN,,,,,,,,eng,"University of Warwick, Department of Economics, The Warwick Economics Research Paper Series (TWERPS)",,,,,,,,,,https://research.ebsco.com/plink/1dcfe363-a88e-342c-b337-6fdfc6cfd040,,,,
EconLit with Full Text,eoh,1955425,The Environmental Impacts of Human Capital in the BRICS Economies,"The prospects for new, decent jobs are large considering the transformation to a green economy. This article examines the environmental effects of human capital in the BRICS countries--Brazil, Russian Federation, India, China and South Africa--over the period 1990-2017. Environmental quality (deploying carbon emissions as the proxy) and environmental sustainability (utilising adjusted net savings, excluding particulate emission damage as the indicator) are identified as the dependent variables. This paper uses more recently developed econometric models, namely the Cross-sectionally Augmented Distributed Lag (CS-ARDL) method and the Dumitrescu-Hurlin causality technique to analyse the data. The findings demonstrate that human capital is significantly positively related to both environmental quality and environmental sustainability in both the short and long run. Human capital also forms a bi-directional causality relationship with environmental sustainability, and environmental quality also causes human capital (thereby showing a uni-directional causality). As such, the paper suggests that governments should develop a policy which promotes investments in greening human skills.",20220301,"Ganda, Fortune",Journal Article,Journal Article,March 2022,true,Journal of the Knowldege Economy,"Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Institutions and Their Transitions: Consumer Economics; Health; Education and Training: Welfare, Income, Wealth, and Poverty ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Climate; Natural Disasters and Their Management; Global Warming",JOUR,,,1868-7865 ; 1868-7873,,,,,eng,Springer Nature,634,611,24,13,1,10.1007/s13132-021-00737-6,,,,https://research.ebsco.com/plink/f94b2ae1-565a-3646-b111-9090ffabf158,,,,
EconLit with Full Text,eoh,2202482,Sustainability Policies for Circularity in Latin America,"This paper analyses public policies concerning sustainability in Brazil, Chile, Colombia, and Mexico; and examines their contribution to the transformation of the productivity practices towards circular economy (CE). The findings allow for a distinction among three fields: renewable energy and energy transition, sustainable production and consumption, and waste management. This paper points out elements for formulation of public policies directed towards CE, such as the need for stability and normative clarity to handle actions from active participators; the creation of taxes and economic/financial incentives to industrial updating processes and making of profit out of externalities; the formation and training of human capital to align business' goals with sustainable practices; and both the education and sensitization of the population that drive policies dissemination.",20220101,"Rodriguez-Sanchez, Patricia ; Plazas-Guerrero, Gabriel ; Hernandez-Gonzalez, Mariana",Journal Article,Journal Article,2022,true,Economic Analysis Review / Revista de Análisis Económico,Business Taxes and Subsidies including sales and value-added (VAT) ; Education and Economic Development ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Alternative Energy Sources ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth,JOUR,,,0716-5927,,,,,eng,"Programa de Postgrado en Economia ILADES/Georgetown University, Universidad Alberto Hurtado",126,105,22,37,1,,,,,https://research.ebsco.com/plink/755dc9be-5014-30bb-8021-05473c62d25a,,,,
EconLit with Full Text,eoh,2073875,Is Environmental Innovation the Key to Addressing the Dual Economic and Sustainability Challenge of the Italian Economy?,"The effects of rising global temperatures are becoming increasingly evident, with observable consequences such as the melting of polar ice caps, the occurrence of cyclones and hurricanes, desertification, and the destruction of ecosystems. The Italian economy is particularly vulnerable to the climate challenge, due to the prolonged slowdown in economic growth and the high unemployment that have plagued this economy over the last decades. Environmental innovation could be the key to tackling climate change, while at the same time promoting growth and employment. A comprehensive assessment of the effects of environmental innovation on growth and employment at the macroeconomic level should consider the compensation mechanisms associated with productivity gains, the substitution effects between more or less polluting goods, and the role of demand and consumer preferences. However, a comprehensive analysis that includes all of these direct and indirect effects of environmental innovation at the macroeconomic level is still lacking. This study aims to bridge this gap, introducing a structuralist computable general equilibrium model to simulate the effects of an increase in productivity and a change in consumer preferences in favour of less polluting industries in the Italian economy over the period 1995-2050. The results of the simulations indicate that a change in consumer preferences in favour of environmentally friendly goods in the Italian context may be more effective than an increase in productivity in stimulating demand, growth, and employment.",20230701,"Rubiconto, Francesca",Journal Article,Journal Article,July 2023,true,Journal of Evolutionary Economics,Macroeconomics: Production ; Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Innovation and Invention: Processes and Incentives ; Climate; Natural Disasters and Their Management; Global Warming ; Environmental Economics: Technological Innovation ; Ecological Economics: Ecosystem Services; Biodiversity Conservation; Bioeconomics; Industrial Ecology,JOUR,,,0936-9937 ; 1432-1386,,,,,eng,Springer Nature,892,869,24,33,3,10.1007/s00191-023-00827-5,,,,https://research.ebsco.com/plink/4bd1fb3c-7b74-344a-b25d-b27d31873c85,,,,
