longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote
EconLit with Full Text,eoh,1816476,The Persistent Effects of Early-Life Exposure to Air Pollution: Evidence from the Indonesian Forest Fires,"We analyze the effects of early-life exposure to air pollution in a developing country on children's long-term human capital outcomes. We exploit the geographical variation of the 1997 Indonesian forest fires and cohort variation in exposure as a natural experiment. Children exposed to the fires are shorter on average three years post-exposure and have lower lung capacity 10 years post-exposure, but only children who were exposed in utero continue to exhibit shorter stature at 10 and 17 years post-exposure. We find suggestive evidence that these persistent effects may be due to expectant mothers experiencing poorer respiratory health during the fires.",20190901,"Rosales-Rueda, Maria ; Triyana, Margaret",Journal Article,Journal Article,Fall 2019,true,Journal of Human Resources,Health Behavior ; Economics of Gender; Non-labor Discrimination ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Renewable Resources and Conservation: Forestry ; Valuation of Environmental Effects,JOUR,,,0022-166X ; 1548-8004,,,,,eng,University of Wisconsin Press,1080,1037,44,54,4,,,,,https://research.ebsco.com/plink/b46570a5-9f3f-33a8-b0c9-549457dd2baf,,,,
EconLit with Full Text,eoh,1775341,Corrigendum: Particulate Pollution and the Productivity of Pear Packers,,20190801,"Chang, Tom ; Graff Zivin, Joshua S. ; Gross, Tal ; Neidell, Matthew J.",Journal Article,Journal Article,August 2019,true,American Economic Journal: Economic Policy,"Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Food; Beverages; Cosmetics; Tobacco; Wine and Spirits ; Agricultural Markets and Marketing; Cooperatives; Agribusiness ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,1945-7731 ; 1945-774X,,,,,eng,American Economic Association,456,454,3,11,3,10.1257/pol.11.3.454,,,,https://research.ebsco.com/plink/2d113a52-65cb-31d3-a069-c65df9da2591,,,,
EconLit with Full Text,eoh,2155492,Air Pollution and Firms' Robot Adoption: Evidence from China,"Studies exploring the determinants of robot adoption are scarce, and majority of the literature attributes robot adoption to economic and social factors related to labor costs, neglecting the impact of air pollution as an environmental factor. This study examines the causal effect of air pollution on robot adoption by Chinese firms, using imported robot data from 2000 to 2012. We employ annual thermal inversion days as an instrument to perform a 2SLS estimation and find that air pollution positively affects firms' robot adoption in terms of probability and quantity. Reduced labor productivity and raised labor costs drive the documented impacts. Cross-sectionally, the observed effect is only significant for non-state-owned firms, firms in industries with more automation opportunities, and firms in areas with greater financial accessibility. Further analysis suggests a positive relationship between air pollution and firms' automation levels.",20250201,"Tang, Yuwei ; Sun, Yanlin ; He, Zhenyu",Journal Article,Journal Article,February 2025,true,Economic Modelling,"Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Socialist and Transitional Economies: Factor and Product Markets; Industry Studies; Population ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Institutions and Their Transitions: Consumer Economics; Health; Education and Training: Welfare, Income, Wealth, and Poverty ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,0264-9993,,,,,eng,,,,,143,,10.1016/j.econmod.2024.106957,,,,https://research.ebsco.com/plink/5e0f67f1-771a-3e6d-93b1-25882bc4f75f,,,,
EconLit with Full Text,eoh,2006842,Air Pollution and Individual Productivity: Evidence from the Ironman Triathlon Results,"The study considers how air quality affects the productivity of physically intensive labor. Namely, we analyze the athletes of the Ironman Triathlon, one of the toughest long-distance triathlon races in the world. Moreover, in this competition, both men and women, professional and amateur athletes, can participate. We consider the results of Ironman Triathlon from 2005 to 2019. Using athlete's finishing time as a dependent variable, we estimate the impact of concentrations of two main air pollutants, O3 and PM2.5. We found triathletes performance decrements in swimming due to high ozone concentration and in bicycle riding and running due to high level of PM2.5. We have also found that professional athletes are less sensitive to air pollution, whereas there is almost no gender difference in the impact of air pollution on athletes' productivity.",20221201,"Naidenova, Iuliia ; Parshakov, Petr ; Suvorov, Sergei",Journal Article,Journal Article,December 2022,true,Economics and Human Biology,Professional Labor Markets; Occupational Licensing ; Sports; Gambling; Restaurants; Recreation; Tourism ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environmental Economics: Technological Innovation ; Sports Economics: Industry Studies,JOUR,,,1570-677X,,,,,eng,,,,,47,,10.1016/j.ehb.2022.101159,,,,https://research.ebsco.com/plink/06b84b5d-3286-3546-8668-cccae6c2f129,,,,
EconLit with Full Text,eoh,1844036,"Inequality, Survival to Adulthood, and the Growth Drag of Pollution","We theoretically investigate the interrelationship between economic inequality and the exposure to pollutants during the course of economic development. Environmental pollution adversely affects children's probability of surviving to adulthood, thereby reducing parental expenditures on children's quality and increasing the number of births necessary to achieve a desired family size. Children's exposure to environmental pollution is determined by economic inequality because wealthier households live in cleaner areas, which then shapes variations in the level of human capital per child. This is the key mechanism through which environmental conditions impose a growth drag on the economy. Our theory proposes explanations for: (i) the hump-shaped evolution of child mortality ratios between cleaner and more polluted areas during the course of economic development, and (ii) the observed positive correlation between inequality and the concentration of pollutants at the local level.",20200101,"Schaefer, Andreas",Journal Article,Journal Article,January 2020,true,Oxford Economic Papers,"Equity, Justice, Inequality, and Other Normative Criteria and Measurement ; Health Behavior ; Fertility; Family Planning; Child Care; Children; Youth ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,0030-7653 ; 1464-3812,,,,,eng,Oxford University Press / USA,79,59,21,72,1,,,,,https://research.ebsco.com/plink/44808084-527a-316d-ab02-652f039186a9,,,,
EconLit with Full Text,eoh,2002481,Corporate Governance and Firms' Efficiency in China's Manufacturing Listed Companies from Dynamic Perspectives,"This research applies the dynamic slack-based measure (DSBM) model to evaluate the dynamic efficiency of manufacturing companies in the long run and uses the Censored Least Absolute Deviations (CLAD) model to analyze the effect of corporate governance on their overall efficiency and the efficiency of each input factor. We find the following main results. First, overall efficiency of the manufacturing industry listed companies is low. 2) Debt efficiency is lower than the efficiency of shareholders' equity and exhibits a downward trend. 3) Labor efficiency is the lowest among all inputs. 4) The efficiency of the medicine and bio-products industry is the highest, while the efficiency of the paper and printing industry (which causes serious pollution) is the lowest. 5) Companies with low export intensity and high capital intensity are the most efficient, while companies with high export intensity and low capital intensity are the least efficient. 6) Ownership concentration and efficiency have a significantly positive U-shape relationship. 7) Board size and efficiency have a significantly inverted U-shape relationship. 8) An actual controller with a state-owned nature has a significantly negative impact on efficiency. 9) Executive compensation, equity incentive, and institutional ownership have a significantly positive impact on efficiency.",20221001,"He, Yan ; Chiu, Yung-ho ; Zhang, Bin",Journal Article,Journal Article,October 2022,true,Journal of the Asia Pacific Economy,"Firm Behavior: Empirical Analysis ; Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Financing Policy; Financial Risk and Risk Management; Capital and Ownership Structure; Value of Firms; Goodwill ; Mergers; Acquisitions; Restructuring; Voting; Proxy Contests; Corporate Governance ; Industry Studies: Manufacturing: General ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Socialist Enterprises and Their Transitions",JOUR,,,1354-7860 ; 1469-9648,,,,,eng,Taylor & Francis Ltd,714,682,33,27,4,10.1080/13547860.2020.1854643,,,,https://research.ebsco.com/plink/10d58cd3-30cb-306c-9eb0-7c858b2bf742,,,,
EconLit with Full Text,eoh,2125203,Regional and Aggregate Economic Consequences of Environmental Policy,"This paper shows how to combine microeconometric evidence on the effects of environmental policy with a macroeconomic model, accounting for general equilibrium spillovers that have mostly been ignored in the literature. To this end, we study the effects of a recent US air pollution policy. We use regression evidence on the policy's impact across industries and local labor markets to calibrate a quantitative spatial model allowing for general equilibrium spillovers. Our model implies that the policy lowered emissions by 11.1%, but destroyed approximately 250'000 jobs. Ignoring spillovers overestimates job losses in polluting industries, but underestimates job losses in clean industries.",20240101,"Schmitz, Tom ; Colantone, Italo ; Ottaviano, Gianmarco",Working Paper,Working Paper,2024,,Regional and Aggregate Economic Consequences of Environmental Policy,Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Environmental Economics: General ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,GEN,,,,,,,,eng,"Fondazione Eni Enrico Mattei, Working Papers: 2024.10",,,,,,,,,,https://research.ebsco.com/plink/8cffb1c6-1658-3509-815d-322905125c72,,,,
EconLit with Full Text,eoh,1821348,External Benefits of Increasing Bioethanol Consumption: A Choice Experiment Study,"This article aims to evaluate the external benefits of increasing bioethanol consumption by applying a choice experiment (CE) approach. The attributes considered are improvement in energy security, reduction of air pollutants emissions, mitigation of carbon dioxide emissions, and new job creation. In order to reflect the preference heterogeneity in investigating the CE data gathered from a survey of 600 South Korean people, Bayesian estimation of a mixed logit model is applied.",20200301,"Kim, Ju-Hee ; Kim, Hyo-Jin ; Yoo, Seung-Hoon",Journal Article,Journal Article,March 2020,true,Applied Economics Letters,Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Alternative Energy Sources ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Climate; Natural Disasters and Their Management; Global Warming,JOUR,,,1350-4851 ; 1466-4291,,,,,eng,Taylor & Francis Ltd,450,447,4,27,6,10.1080/13504851.2019.1631433,,,,https://research.ebsco.com/plink/73a2651e-1815-37e3-ab76-0913d158eb36,,,,
EconLit with Full Text,eoh,2195790,Essays on the Economic Impacts of Wildfire Smoke,"Wildfire smoke is known to be an increasing source of air pollution. While general air pollution is documented to have a detrimental effect on health and worker productivity, the impact of wildfire smoke has been less studied. In the first chapter, I combine satellite data capturing daily smoke exposure with monthly individual-level work and earnings data across Canada to evaluate the causal impact of wildfire smoke on labour market outcomes. I find that work hours are reduced by almost one hour each week, approximately a 2.5 percent decline each year from wildfire smoke exposure for a typical worker in Canada. These negative impacts are lasting and persist up to two years into the future. The second chapter analyzes the effect of wildfire smoke and the resulting poor air quality on road safety in the province of British Columbia (BC), Canada. Using satellite observations of smoke plumes over municipalities in BC, I find that smoke exposure has a non-linear impact on the number of dangerous vehicle accidents. The most common lower-intensity smoke leads to a 1.4 percent rise in collisions. This increase is mostly concentrated within urban areas and during the day time. Rare heavy smoke episodes are associated with avoidance behaviour among drivers and slightly decrease threatening car crashes. The third chapter focuses on the causal impact of forest fire smoke on motor vehicle collisions in the contiguous Western United States. To evaluate this effect, I merged daily wildfire smoke exposure data with the number of car crashes for all counties in the AmericanWest. My findings demonstrate the negative impact of smoke on road accidents. I document that a smoke day increases the number of deadly collisions by a 7.1 percent compared to a day without smoke plumes. The adverse effect is mostly observable in the metropolitan areas and adds $3.7 billion or roughly 0.9 percent in estimated losses from car fatalities annually within the entire United States. Overall, my results highlight the importance of considering broader effects of climate change when assessing future air regulations or wildfire prevention investments.",20241201,"Hetalo, Stanislav",Dissertation,Dissertation,December 2024,,Essays on the Economic Impacts of Wildfire Smoke,"Time Allocation and Labor Supply ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Climate; Natural Disasters and Their Management; Global Warming ; Transportation: Demand, Supply, and Congestion; Travel Time; Safety and Accidents; Transportation Noise",GEN,,,,,,,,eng,Simon Fraser University,,,,,,,,,,https://research.ebsco.com/plink/bfc2d6e3-f950-3220-bf6b-fcfe425bb22a,,,,
EconLit with Full Text,eoh,1949574,"Taxation, Capital Accumulation, Environment and Unemployment in an Efficiency Wage Model","We develop an aggregate growth model with environmental pollution and unemployment equilibrium to be explained by efficiency wage hypothesis. Environmental quality is degraded due to emissions generated from production and is improved by abatement expenditure. The efficiency of a worker varies positively with its wage, unemployment rate and environmental quality. In the short-run equilibrium, an exogenous improvement in environmental quality given the capital stock lowers efficiency wage rate and unemployment rate but raises the rental rate on capital and the level of output; and an exogenous increase in capital stock given the environmental quality raises efficiency wage rate and level of output but lowers rental rate on capital and unemployment rate. Capital stock and environmental quality accumulate over time. A proportional tax is imposed on the rental income on capital to finance the abatement expenditure; and households' savings is invested. An increase in the tax rate raises the capital stock, national income and the environmental quality but lowers the unemployment rate in the long run equilibrium.",20220301,"Gupta, Manash Ranjan ; Dutta, Priya Brata",Journal Article,Journal Article,March 2022,true,Journal of Economics,"Investment; Capital; Intangible Capital; Capacity ; Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Taxation, Subsidies, and Revenue: General ; Labor Contracts",JOUR,,,0931-8658 ; 1617-7134,,,,,eng,Springer Nature,198,151,48,135,2,10.1007/s00712-021-00754-8,,,,https://research.ebsco.com/plink/2d2613aa-783d-3b2b-9931-eda4d7ddd9e8,,,,
EconLit with Full Text,eoh,2173128,Safety Regulations and Firm Productivity,"We investigate the effects of safety regulations on the Total Factor Productivity (TFP) and overall performance of firms. We focus on the industrial safety regulation--the Decision on Further Strengthening Work Safety--implemented in 2004 to address the frequent occurrence of industrial accidents. Industrial safety accidents, due to their potential for causing significant casualties, substantial social impact, and clear accountability in a short timeframe, often receive heightened attention from local government officials, in contrast with environmental pollution incidents. We discovered that safety regulations notably decrease the TFP of firms. Their overall output, profits, export volumes, and other aspects of business performance, including financing costs, are adversely affected. Additionally, innovation initiatives and the number of new entrants also significantly declined. Firms respond to increased costs by reducing labor input, but there is no change in capital input. Furthermore, the study contrasts the differing impacts of industrial safety accidents and environmental pollution incidents. Despite the negative effects of the safety regulations on TFP as well as other economic outcomes, there are social welfare gains caused by the safety regulations. This research provides insights into the interplay between social governance and corporate development. It suggests that when the government engages in necessary social governance, it should provide targeted policy support to offset the negative effects on business operations and create a more favorable business environment.",20250201,"Chen, Xiaowei ; Hu, Zhilin ; Lin, Liguo",Journal Article,Journal Article,February 2025,true,China Economic Review (1043951X),"Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Labor Standards: Working Conditions ; Firm Performance: Size, Diversification, and Scope ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,1043-951X,,,,,eng,,,,,89,,10.1016/j.chieco.2024.102335,,,,https://research.ebsco.com/plink/46f4bc79-05d7-35b3-9041-5e3c2e226b60,,,,
EconLit with Full Text,eoh,1784614,Labor Market Distortions and Welfare-Decreasing International Emissions Trading,"Using a multi-region, multi-sector computable general equilibrium model, this paper analyzes the effects of international emissions trading (IET) with a focus on labor market distortions. We construct four separate models with several different labor market specifications: (1) a model without labor market distortions; (2) a model with tax interaction effects in the labor market; (3) a model with a minimum wage; and (4) a model in which a wage curve determines wages. We use these models to analyze how the effects of IET change according to model specification. The main results from the analysis are as follows. First, we found that IET generates gains for all participants in the model without labor market distortions. Second, even in the models with labor market distortions, importers of emissions permits are highly likely to benefit. Conversely, we show that the possibility of a welfare loss from IET is not as small for exporters of permits. In particular, in the minimum wage and wage curve models, we found that the exporters of emissions permits are likely to be disadvantaged. However, this also depends on the region in question. For example, China is likely to suffer under IET, whereas Russia is likely to benefit. Finally, if we implement policies to alleviate labor market distortion simultaneously with emissions regulation, all regions receive benefit from IET.",20190901,"Takeda, Shiro ; Arimura, Toshi H. ; Sugino, Makoto",Journal Article,Journal Article,September 2019,true,Environmental & Resource Economics,"Computable and Other Applied General Equilibrium Models ; Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Wage Level and Structure; Wage Differentials ; Wages, Compensation, and Labor Costs: Public Policy ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environmental Economics: Government Policy",JOUR,,,0924-6460 ; 1573-1502,,,,,eng,Springer Nature,293,271,23,74,1,10.1007/s10640-018-00317-4,,,,https://research.ebsco.com/plink/dddb63e6-f64a-3879-b341-370a6509b683,,,,
EconLit with Full Text,eoh,1685160,Would Smog Lead to Outflow of Labor Force? Empirical Evidence from China,"This study examines the impact of air pollution on labor outflow and labor migration from the perspective of individual and regional heterogeneity in China. The empirical evidence shows that air pollution has a significant impact on labor outflow and labor with higher education levels, of male gender, and belonging to a younger cohort are more sensitive toward air pollution and hence more inclined to migrate. The labor force from cities and rural areas, as well as from eastern and central China, tends to migrate due to the negative impact of air pollution. The labor force in areas of north of the Huai River is more likely to migrate due to the severe air pollution caused mainly by heating systems in the winter.",20170101,"Li, Ding ; Zhang, Yan ; Ma, Shuang",Journal Article,Journal Article,2017,true,Emerging Markets Finance & Trade,"Human Capital; Skills; Occupational Choice; Labor Productivity ; Geographic Labor Mobility; Immigrant Workers ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Socialist Systems and Transitional Economies: Urban, Rural, and Regional Economics ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics",JOUR,,,1540-496X,,,,,eng,Taylor & Francis Ltd,1134,1122,13,53,5,,,,,https://research.ebsco.com/plink/b7b28ce1-5143-3bb2-b5ee-a5a2a38b6931,,,,
EconLit with Full Text,eoh,1742889,The Effect of Pollution on Worker Productivity: Evidence from Call Center Workers in China,"We investigate the effect of pollution on worker productivity in the service sector by focusing on two call centers in China. Using precise measures of each worker's daily output linked to daily measures of pollution and meteorology, we find that higher levels of air pollution decrease worker productivity. These results manifest themselves at levels of pollution commonly found in large cities throughout the developing and developed world.",20190101,"Chang, Tom Y. ; Graff Zivin, Joshua ; Gross, Tal ; Neidell, Matthew",Journal Article,Journal Article,January 2019,true,American Economic Journal: Applied Economics,"Human Capital; Skills; Occupational Choice; Labor Productivity ; Personal, Professional, and Business Services ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Socialist Systems and Transitional Economies: Factor and Product Markets; Industry Studies; Population ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,1945-7782 ; 1945-7790,,,,,eng,American Economic Association,172,151,22,11,1,10.1257/app.20160436,,,,https://research.ebsco.com/plink/2ba54a03-cf14-3d9e-85c8-dd83e234fc66,,,,
EconLit with Full Text,eoh,2139530,Human Capital Enhancement Effect of Energy Transition: Analysis Based on the Chinese Rural Electrification. (In Chinese. With English summary.),"Learning and applying the experience of ""The Green Rural Revival Program"", accelerating the clean transformation of rural energy is an important part of strengthening the construction of rural public infrastructure and steadily promoting the improvement of rural living environment, and is also an inevitable requirement for comprehensively promoting rural revitalization and accelerating the modernization of agriculture and rural areas. However, the WHO estimates that more than 3 billion people around the world still rely on solid fuels such as wood, dung and charcoal for cooking. The widespread energy ladder between energy consumption and income keeps poorer people using more harmful fuels. Indoor air pollution from incomplete combustion of these fuels in furnaces is considered an important contributor to respiratory diseases and cardiovascular diseases. Therefore, promoting the clean energy transition of rural households in low and middle-income countries, including China, has received extensive attention from the government and academia. From the perspective of the policy practice of energy transition, it mainly includes the replacement of clean stoves and the use of clean energy. However, the international evidence on these two types of energy transition strategies is not consistent. In particular, little literature has focused on the long-term impact of clean energy alternatives on rural human capital. This paper uses the Rural Hydropower Primary Electrification Program, which was gradually implemented in rural China in the 1980s and 1990s, to study its impact on rural human capital. China's rural electrification project is different from the practice of other countries in two aspects: first, the project runs through the whole process of rural energy substitution from three aspects: energy supply (small hydropower construction), transmission (power grid construction) and application (index assessment). Second, under the leadership of the central government, it emphasizes the endogeneity of rural energy transformation and local initiative and adopts the strategy of ""raising electricity with electricity"", which is self-use, local consumption and surplus electricity online. Using the sample data of the 2010 National Census, we find that preschool exposure to RHE significantly improves the educational outcomes of adolescents, increasing the years of schooling by 0.17 years, and increasing the junior middle school enrollment rate by 2.2% and senior high school enrollment rate by 3.4%. The results are partly explained by the income effect, health improvement effect and educational environment improvement effect due to rural electrification. Finally, the program also has a clear feature of inclusivity, which significantly enhances human capital for women and poor areas and does not worsen the results of small townships.",20240101,"Jiao, Yinyi",Journal Article,Journal Article,2024,,Journal of Quantitative and Technical Economics,"Human Capital; Skills; Occupational Choice; Labor Productivity ; Electric Utilities ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Urban, Rural, Regional, and Transportation Analysis; Housing; Infrastructure ; Socialist and Transitional Economies: Urban, Rural, and Regional Economics ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Energy: Government Policy",JOUR,,,1000-3894,,,,,zho,,216,197,20,41,8,,,,,https://research.ebsco.com/plink/7303f467-7e91-3eaf-9a25-242dcb377af5,,,,
EconLit with Full Text,eoh,2202994,Air Pollution and the Digital Transformation,"This paper examines whether air pollution increases the digital transformation of companies. Using observations of 18,101 firm-years from China over 2014-2021, we find a positive relation between air pollution and firms' digital transformation. Our findings are robust to a battery of endogeneity tests and robustness tests. Moreover, the impact of air pollution on digital transformation is more responsive to companies that are labor-intensive, generate lower profits per capita, and pay less per capita. Additional analysis shows that digital transformation to combat air pollution can increase total factor productivity in companies. In general, we emphasize that companies mitigate the negative impact of air pollution on the productivity of their workforce and labour costs through digital transformation.",20241101,"Chen, Xian ; Liu, Yang ; Wen, Fenghua",Journal Article,Journal Article,Part C November 2024,true,International Review of Economics & Finance,"Human Capital; Skills; Occupational Choice; Labor Productivity ; Wages, Compensation, and Labor Costs: General ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Institutions and Their Transitions: Consumer Economics; Health; Education and Training: Welfare, Income, Wealth, and Poverty ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,1059-0560,,,,,eng,,,,,96,,10.1016/j.iref.2024.103700,,,,https://research.ebsco.com/plink/cacf9ae7-f5cd-3aa0-8bd1-cd6ef6304bdd,,,,
EconLit with Full Text,eoh,1850979,A Green Lewis Development Model,"This paper develops an environmental extension of a Lewis dual economy model, in which the interaction between environmental quality and economic growth, in one of its several dimensions, is explicitly modeled to explore long-run effects of a pollution abatement rule in developing economies. The government requires the modern sector to dedicate a fraction of its output to pollution abatement, with such profitability-reducing fraction being endogenous to the level of environmental quality. Meanwhile, the level of environmental quality positively affects labor productivity, profits and, therefore, savings, which has a positive impact on capital accumulation. It is shown that this pollution abatement requirement, by affecting profitability in the modern sector both negatively and positively, makes for the emergence of an ecological development trap from which a developing dual economy, if left to the free play of its structural forces, never escapes. Fortunately, however, this economy can be released from such a trap not only through a standard Big Push, in the spirit of Rosenstein-Rodan, but also by means of what we call an Environmental Big Push.",20200501,"de Oliveira, Guilherme ; Lima, Gilberto Tadeu",Journal Article,Journal Article,May 2020,true,Metroeconomica,"Investment; Capital; Intangible Capital; Capacity ; One, Two, and Multisector Growth Models ; Environment and Growth ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth ; Environmental Economics: Government Policy",JOUR,,,0026-1386 ; 1467-999X,,,,,eng,Wiley-Blackwell,448,431,18,71,2,,,,,https://research.ebsco.com/plink/d3b9cee2-29f3-3bc2-9075-f334b03294a6,,,,
EconLit with Full Text,eoh,1939071,Impact of Transboundary Air Pollution on Service Quality and Consumer Satisfaction,"This paper exploits random and exogenous transboundary haze pollution in Singapore caused by forest fires in Indonesia to examine the causal effects of air pollution on firm productivity and consumer satisfaction. To measure firm productivity in the private sector, we use the subcategory review scores on service quality, and to estimate consumer satisfaction, we use the individual-level overall online review scores. We find that a significant reduction in consumer satisfaction related to increases in haze pollutant intensity is followed by a substantial rebound in consumer satisfaction for eight months after the haze completely dissipates. We also employ sentiment analysis to illuminate review data and to uncover the underlying mechanisms: the decreased consumer satisfaction during the haze shock is caused by changing consumer mood, rather than by decreases in service quality; after the haze dissipates, consumer satisfaction is quickly restored and soon exceeds the previous level due to substantial improvements in service quality.",20211201,"Agarwal, Sumit ; Wang, Long ; Yang, Yang",Journal Article,Journal Article,December 2021,true,Journal of Economic Behavior and Organization,"Consumer Economics: Empirical Analysis ; Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Microeconomic Analyses of Economic Development ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,0167-2681,,,,,eng,,380,357,24,192,,10.1016/j.jebo.2021.10.002,,,,https://research.ebsco.com/plink/af14bd1d-ef79-3041-9140-73e521bacab4,,,,
EconLit with Full Text,eoh,1917644,The Green Factor: Unpacking Green Job Growth,"Drawing on data from the Labour Force Survey of the United Kingdom (2011-14), this article estimates the number of green jobs in Scotland and identifies change over time, using a methodological framework that can be applied to any region, based on ISCO-08 and O*NET. The findings highlight the value of charting changes in green jobs based on inclusive rather than ""purist"" definitions to better capture the broader impact of greening on jobs. The findings also indicate a need for greater analytical attention to issues of green job quality and inclusive green job growth.",20210301,"Sofroniou, Nick ; Anderson, Pauline",Journal Article,Journal Article,March 2021,true,International Labour Review,"Survey Methods; Sampling Methods ; Labor Force and Employment, Size, and Structure ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics",JOUR,,,0020-7780 ; 1564-913X,,,,,eng,Open Library of Humanities,41,21,21,160,1,,,,,https://research.ebsco.com/plink/8a8edead-d020-3605-8275-41b4399ae65a,,,,
